game_id,home_yards_gained,away_yards_gained,home_interception,away_interception,home_fumble_forced,away_fumble_forced,home_fumble_not_forced,away_fumble_not_forced,home_fumble_out_of_bounds,away_fumble_out_of_bounds,home_solo_tackle,away_solo_tackle,home_safety,away_safety,home_penalty,away_penalty,home_qb_hit,away_qb_hit,home_rush_attempt,away_rush_attempt,home_pass_attempt,away_pass_attempt,home_fumble,away_fumble,home_complete_pass,away_complete_pass,home_assist_tackle,away_assist_tackle,home_sack,away_sack,home_touchdown,away_touchdown,home_pass_touchdown,away_pass_touchdown,home_rush_touchdown,away_rush_touchdown,home_return_touchdown,away_return_touchdown,home_extra_point_attempt,away_extra_point_attempt,home_two_point_attempt,away_two_point_attempt,home_field_goal_attempt,away_field_goal_attempt,home_kickoff_attempt,away_kickoff_attempt,home_punt_attempt,away_punt_attempt,home_punts_blocked,away_punts_blocked,home_first_down_rush,away_first_down_rush,home_first_down_pass,away_first_down_pass,home_first_down_penalty,away_first_down_penalty,home_third_down_converted,away_third_down_converted,home_third_down_failed,away_third_down_failed,home_fourth_down_converted,away_fourth_down_converted,home_fourth_down_failed,away_fourth_down_failed,home_incomplete_pass,away_incomplete_pass,home_touchback,away_touchback,Winner,score_difference
2011091808,382.0,246.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,45.0,31.0,0.0,0.0,5.0,8.0,2.0,10.0,29.0,12.0,38.0,51.0,2.0,2.0,26.0,19.0,10.0,10.0,1.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,7.0,5.0,8.0,0.0,0.0,5.0,5.0,11.0,11.0,0.0,0.0,8.0,8.0,9.0,9.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,H,17
2011091809,421.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,31.0,0.0,0.0,4.0,6.0,3.0,7.0,35.0,13.0,33.0,34.0,0.0,0.0,23.0,20.0,18.0,13.0,2.0,5.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,3.0,8.0,0.0,0.0,5.0,5.0,16.0,16.0,2.0,2.0,8.0,8.0,7.0,7.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,H,24
2011091810,206.0,472.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,44.0,47.0,0.0,0.0,7.0,6.0,9.0,7.0,24.0,22.0,30.0,44.0,0.0,3.0,16.0,26.0,3.0,3.0,6.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,5.0,5.0,6.0,4.0,0.0,0.0,3.0,3.0,10.0,10.0,1.0,1.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,A,-3
2011091811,506.0,470.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,49.0,0.0,0.0,6.0,8.0,5.0,4.0,26.0,24.0,42.0,42.0,0.0,2.0,31.0,29.0,16.0,7.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,2.0,1.0,0.0,0.0,4.0,4.0,23.0,23.0,1.0,1.0,7.0,7.0,4.0,4.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,H,14
2011091812,318.0,382.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,38.0,0.0,0.0,9.0,5.0,1.0,4.0,36.0,20.0,27.0,44.0,2.0,0.0,15.0,27.0,3.0,7.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,6.0,5.0,6.0,5.0,0.0,0.0,9.0,9.0,8.0,8.0,2.0,2.0,5.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,H,2
2011091813,306.0,345.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,54.0,0.0,0.0,5.0,2.0,7.0,8.0,28.0,36.0,32.0,32.0,1.0,0.0,12.0,21.0,6.0,8.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,5.0,4.0,3.0,6.0,0.0,0.0,5.0,5.0,11.0,11.0,2.0,2.0,4.0,4.0,8.0,8.0,0.0,0.0,1.0,1.0,17.0,17.0,0.0,0.0,A,-10
2011091814,318.0,447.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,40.0,49.0,0.0,0.0,4.0,7.0,6.0,6.0,29.0,30.0,32.0,37.0,0.0,3.0,17.0,26.0,10.0,8.0,4.0,0.0,5.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,6.0,6.0,7.0,4.0,0.0,0.0,5.0,5.0,14.0,14.0,1.0,1.0,6.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,H,4
2011091900,300.0,367.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,34.0,30.0,0.0,0.0,9.0,4.0,4.0,8.0,38.0,19.0,32.0,48.0,1.0,3.0,18.0,22.0,23.0,17.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,5.0,5.0,7.0,7.0,0.0,0.0,9.0,9.0,9.0,9.0,4.0,4.0,5.0,5.0,10.0,10.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,H,12
2011092500,267.0,257.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,36.0,41.0,0.0,1.0,7.0,9.0,1.0,2.0,28.0,34.0,35.0,23.0,0.0,5.0,18.0,12.0,12.0,12.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,4.0,8.0,6.0,0.0,0.0,5.0,5.0,10.0,10.0,1.0,1.0,6.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,H,6
2011092501,458.0,473.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,40.0,0.0,0.0,6.0,5.0,5.0,4.0,22.0,25.0,48.0,41.0,0.0,0.0,31.0,22.0,3.0,11.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,4.0,8.0,7.0,3.0,2.0,0.0,0.0,5.0,5.0,20.0,20.0,2.0,2.0,8.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,H,7
2011092502,448.0,495.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,9.0,8.0,2.0,4.0,20.0,26.0,40.0,45.0,0.0,0.0,27.0,30.0,17.0,29.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0,1.0,6.0,6.0,5.0,3.0,0.0,0.0,4.0,4.0,16.0,16.0,4.0,4.0,4.0,4.0,7.0,7.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,H,3
2011092503,280.0,369.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,55.0,0.0,0.0,8.0,10.0,4.0,6.0,19.0,38.0,39.0,34.0,0.0,2.0,19.0,19.0,5.0,11.0,0.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,5.0,3.0,0.0,0.0,3.0,3.0,13.0,13.0,3.0,3.0,3.0,3.0,8.0,8.0,1.0,1.0,0.0,0.0,19.0,19.0,0.0,0.0,H,1
2011092504,333.0,231.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,5.0,7.0,2.0,3.0,23.0,23.0,38.0,40.0,3.0,0.0,27.0,24.0,7.0,9.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,5.0,0.0,0.0,2.0,2.0,14.0,14.0,1.0,1.0,8.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,H,3
2011092505,376.0,336.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,58.0,33.0,0.0,0.0,9.0,2.0,2.0,3.0,40.0,26.0,32.0,26.0,3.0,0.0,20.0,16.0,6.0,6.0,2.0,3.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,5.0,4.0,2.0,4.0,0.0,0.0,13.0,13.0,11.0,11.0,1.0,1.0,7.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,A,-13
2011092506,321.0,358.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,54.0,0.0,0.0,7.0,10.0,6.0,7.0,23.0,19.0,40.0,51.0,1.0,1.0,22.0,32.0,5.0,9.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,6.0,7.0,6.0,7.0,0.0,0.0,5.0,5.0,10.0,10.0,1.0,1.0,4.0,4.0,10.0,10.0,0.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,A,-3
2011092507,228.0,226.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,30.0,39.0,0.0,1.0,7.0,11.0,2.0,7.0,20.0,29.0,33.0,35.0,1.0,3.0,17.0,20.0,14.0,18.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,3.0,7.0,7.0,0.0,0.0,5.0,5.0,9.0,9.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,A,-5
2011092508,383.0,439.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,41.0,0.0,0.0,6.0,8.0,1.0,4.0,32.0,25.0,28.0,47.0,0.0,1.0,18.0,27.0,16.0,17.0,1.0,4.0,4.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,5.0,6.0,6.0,5.0,0.0,0.0,10.0,10.0,8.0,8.0,5.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,H,10
2011092509,375.0,252.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,39.0,33.0,0.0,0.0,3.0,8.0,2.0,1.0,30.0,27.0,40.0,25.0,2.0,1.0,24.0,17.0,17.0,17.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,0.0,0.0,4.0,4.0,17.0,17.0,1.0,1.0,8.0,8.0,6.0,6.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,H,3
2011092510,244.0,553.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,54.0,51.0,0.0,0.0,4.0,8.0,11.0,7.0,26.0,26.0,37.0,50.0,3.0,2.0,16.0,27.0,0.0,0.0,5.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,7.0,2.0,8.0,2.0,0.0,0.0,4.0,4.0,12.0,12.0,1.0,1.0,4.0,4.0,10.0,10.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,0.0,A,-30
2011092511,282.0,392.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,42.0,48.0,0.0,0.0,6.0,11.0,4.0,2.0,12.0,29.0,40.0,40.0,2.0,1.0,21.0,28.0,1.0,10.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,6.0,4.0,7.0,6.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,3.0,3.0,9.0,9.0,0.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,A,-10
2011092512,261.0,324.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,41.0,40.0,0.0,0.0,5.0,5.0,11.0,2.0,30.0,28.0,35.0,42.0,2.0,2.0,18.0,25.0,12.0,18.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0,8.0,5.0,0.0,0.0,7.0,7.0,8.0,8.0,1.0,1.0,6.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,H,3
2011092513,295.0,325.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,41.0,0.0,0.0,7.0,9.0,2.0,4.0,36.0,15.0,32.0,51.0,0.0,2.0,22.0,26.0,17.0,8.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,5.0,3.0,3.0,0.0,0.0,8.0,8.0,10.0,10.0,2.0,2.0,5.0,5.0,9.0,9.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,H,3
2011092514,241.0,408.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,32.0,37.0,0.0,0.0,1.0,6.0,6.0,5.0,21.0,28.0,41.0,40.0,1.0,2.0,18.0,25.0,12.0,17.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,5.0,7.0,3.0,0.0,0.0,4.0,4.0,10.0,10.0,0.0,0.0,7.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,A,-3
2011092600,375.0,298.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,43.0,45.0,0.0,0.0,8.0,2.0,4.0,4.0,26.0,22.0,37.0,40.0,6.0,1.0,22.0,22.0,8.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,4.0,7.0,3.0,5.0,0.0,0.0,2.0,2.0,12.0,12.0,3.0,3.0,3.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,H,2
2011100200,458.0,273.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,33.0,0.0,0.0,6.0,1.0,2.0,5.0,32.0,21.0,38.0,35.0,1.0,0.0,18.0,20.0,13.0,16.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,5.0,5.0,5.0,8.0,0.0,0.0,12.0,12.0,12.0,12.0,1.0,1.0,5.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,H,3
2011100201,416.0,332.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,29.0,0.0,0.0,8.0,2.0,9.0,1.0,22.0,29.0,65.0,21.0,1.0,0.0,40.0,10.0,2.0,11.0,4.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,6.0,4.0,4.0,6.0,0.0,0.0,3.0,3.0,19.0,19.0,3.0,3.0,8.0,8.0,12.0,12.0,2.0,2.0,3.0,3.0,20.0,20.0,0.0,0.0,A,-18
2011100202,318.0,296.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,41.0,0.0,0.0,4.0,10.0,1.0,8.0,35.0,22.0,21.0,35.0,1.0,0.0,14.0,16.0,5.0,7.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,4.0,0.0,0.0,9.0,9.0,8.0,8.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,H,7
2011100203,434.0,303.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,35.0,0.0,0.0,4.0,13.0,2.0,6.0,27.0,17.0,48.0,43.0,0.0,0.0,34.0,21.0,11.0,6.0,1.0,0.0,5.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,7.0,6.0,3.0,6.0,0.0,0.0,4.0,4.0,19.0,19.0,2.0,2.0,5.0,5.0,8.0,8.0,0.0,0.0,2.0,2.0,10.0,10.0,0.0,0.0,A,-4
2011100204,513.0,442.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,52.0,48.0,0.0,0.0,5.0,5.0,3.0,3.0,20.0,25.0,48.0,36.0,2.0,2.0,30.0,21.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,3.0,5.0,6.0,2.0,4.0,0.0,0.0,5.0,5.0,18.0,18.0,0.0,0.0,5.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,A,-1
2011100205,317.0,543.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,51.0,0.0,0.0,3.0,10.0,3.0,0.0,31.0,26.0,18.0,47.0,0.0,1.0,9.0,27.0,5.0,5.0,1.0,0.0,2.0,5.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,5.0,7.0,7.0,4.0,2.0,0.0,0.0,9.0,9.0,5.0,5.0,1.0,1.0,3.0,3.0,7.0,7.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,H,5
2011100206,172.0,339.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,47.0,56.0,0.0,0.0,11.0,8.0,9.0,4.0,17.0,40.0,50.0,29.0,2.0,4.0,20.0,15.0,2.0,3.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,8.0,7.0,0.0,0.0,1.0,1.0,11.0,11.0,2.0,2.0,6.0,6.0,12.0,12.0,1.0,1.0,1.0,1.0,23.0,23.0,0.0,0.0,A,-7
2011100207,274.0,503.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,63.0,0.0,0.0,5.0,3.0,6.0,4.0,17.0,34.0,45.0,47.0,1.0,0.0,16.0,31.0,4.0,7.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,6.0,3.0,4.0,1.0,0.0,0.0,4.0,4.0,7.0,7.0,4.0,4.0,4.0,4.0,11.0,11.0,0.0,0.0,4.0,4.0,25.0,25.0,0.0,0.0,A,-13
2011100208,350.0,341.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,47.0,0.0,0.0,7.0,5.0,5.0,5.0,28.0,30.0,32.0,32.0,0.0,1.0,18.0,18.0,3.0,7.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,4.0,6.0,3.0,4.0,0.0,0.0,5.0,5.0,9.0,9.0,1.0,1.0,6.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,H,5
2011100209,368.0,360.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,51.0,42.0,0.0,0.0,9.0,9.0,4.0,3.0,32.0,24.0,38.0,41.0,2.0,2.0,20.0,27.0,7.0,8.0,4.0,1.0,3.0,4.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,1.0,6.0,6.0,4.0,5.0,0.0,0.0,8.0,8.0,11.0,11.0,3.0,3.0,3.0,3.0,9.0,9.0,1.0,1.0,1.0,1.0,13.0,13.0,0.0,0.0,A,-4
2011100210,372.0,412.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,42.0,0.0,0.0,6.0,4.0,9.0,4.0,15.0,36.0,38.0,42.0,0.0,0.0,25.0,28.0,9.0,19.0,0.0,0.0,4.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,3.0,7.0,5.0,3.0,4.0,0.0,0.0,4.0,4.0,14.0,14.0,2.0,2.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,A,-2
2011100211,507.0,384.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,39.0,0.0,0.0,3.0,3.0,5.0,3.0,28.0,24.0,41.0,33.0,0.0,1.0,29.0,22.0,11.0,12.0,2.0,1.0,6.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,1.0,5.0,8.0,1.0,2.0,0.0,0.0,7.0,7.0,18.0,18.0,1.0,1.0,9.0,9.0,4.0,4.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,H,26
2011100212,504.0,409.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,28.0,0.0,0.0,5.0,9.0,3.0,4.0,27.0,30.0,40.0,31.0,1.0,0.0,25.0,16.0,15.0,16.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,6.0,5.0,2.0,3.0,0.0,0.0,8.0,8.0,15.0,15.0,1.0,1.0,8.0,8.0,5.0,5.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,A,-12
2011100213,411.0,248.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,0.0,0.0,7.0,3.0,2.0,6.0,28.0,22.0,33.0,33.0,2.0,0.0,21.0,20.0,10.0,19.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,5.0,7.0,3.0,3.0,0.0,0.0,7.0,7.0,13.0,13.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,H,10
2011100214,267.0,150.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,38.0,27.0,0.0,0.0,8.0,8.0,5.0,10.0,40.0,19.0,33.0,37.0,3.0,5.0,10.0,11.0,14.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,7.0,7.0,8.0,0.0,0.0,5.0,5.0,9.0,9.0,2.0,2.0,6.0,6.0,12.0,12.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,H,17
2011100300,466.0,318.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,30.0,0.0,0.0,12.0,8.0,3.0,6.0,36.0,18.0,41.0,34.0,0.0,1.0,25.0,13.0,18.0,7.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,6.0,0.0,0.0,10.0,10.0,14.0,14.0,1.0,1.0,7.0,7.0,10.0,10.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,H,7
2011100900,431.0,306.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,34.0,0.0,0.0,6.0,8.0,1.0,6.0,28.0,18.0,36.0,52.0,1.0,1.0,25.0,29.0,22.0,17.0,1.0,3.0,5.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,4.0,7.0,2.0,4.0,1.0,1.0,9.0,9.0,15.0,15.0,2.0,2.0,7.0,7.0,5.0,5.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,H,21
2011100901,473.0,278.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,38.0,0.0,0.0,8.0,9.0,8.0,11.0,25.0,22.0,54.0,40.0,2.0,0.0,24.0,16.0,11.0,10.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0,7.0,5.0,8.0,7.0,0.0,0.0,2.0,2.0,16.0,16.0,3.0,3.0,8.0,8.0,12.0,12.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,A,-5
2011100902,355.0,436.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,31.0,0.0,0.0,5.0,4.0,1.0,5.0,27.0,38.0,27.0,31.0,0.0,1.0,15.0,21.0,23.0,22.0,0.0,2.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,6.0,0.0,0.0,3.0,3.0,12.0,12.0,0.0,0.0,5.0,5.0,7.0,7.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,A,-4
2011100903,296.0,239.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,40.0,49.0,0.0,0.0,1.0,5.0,4.0,6.0,27.0,31.0,31.0,35.0,2.0,1.0,15.0,21.0,4.0,9.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,5.0,5.0,7.0,7.0,0.0,0.0,5.0,5.0,7.0,7.0,0.0,0.0,6.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,A,-10
2011100904,466.0,424.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,39.0,46.0,1.0,0.0,10.0,7.0,2.0,8.0,26.0,29.0,42.0,47.0,3.0,3.0,24.0,26.0,20.0,14.0,3.0,6.0,4.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,7.0,6.0,7.0,7.0,0.0,0.0,4.0,4.0,16.0,16.0,1.0,1.0,1.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,A,-11
2011100905,332.0,291.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,36.0,53.0,0.0,0.0,6.0,5.0,2.0,6.0,37.0,24.0,22.0,52.0,1.0,2.0,10.0,23.0,8.0,7.0,1.0,4.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,3.0,7.0,4.0,5.0,0.0,0.0,11.0,11.0,7.0,7.0,2.0,2.0,3.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,H,24
2011100906,381.0,444.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,51.0,0.0,0.0,11.0,5.0,2.0,2.0,22.0,28.0,32.0,47.0,1.0,0.0,16.0,32.0,5.0,9.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,2.0,0.0,0.0,9.0,9.0,7.0,7.0,4.0,4.0,7.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,A,-3
